id_luta;sequencia;momento;id_quem_faz;id_quem_recebe;id_acao;id_tecnica;id_direcao;id_pontuacao;id_motivo_penalizacao
56;85;0001-01-01 00:09:08.932-03:12:48 BC;29;21;56;;;;
56;86;0001-01-01 00:09:09.705-03:12:48 BC;29;21;17;70;6;;
56;87;0001-01-01 00:09:12.038-03:12:48 BC;29;21;46;;;;
56;88;0001-01-01 00:10:08.304-03:12:48 BC;1;;24;;;;
56;89;0001-01-01 00:10:40-03:12:48 BC;29;21;1;;;;
56;90;0001-01-01 00:10:44.576-03:12:48 BC;1;;24;;;;
56;91;0001-01-01 00:11:56.565-03:12:48 BC;29;21;33;;;;
56;92;0001-01-01 00:11:58.354-03:12:48 BC;29;21;1;;;;
56;93;0001-01-01 00:12:00.764-03:12:48 BC;29;21;4;;;;
56;94;0001-01-01 00:12:03.779-03:12:48 BC;29;21;11;;;;
56;95;0001-01-01 00:12:04.901-03:12:48 BC;29;21;4;;;;
56;96;0001-01-01 00:12:12.914-03:12:48 BC;1;;24;;;;
56;97;0001-01-01 00:12:16.399-03:12:48 BC;29;21;1;;;;
56;98;0001-01-01 00:12:18.676-03:12:48 BC;29;21;4;;;;
56;99;0001-01-01 00:12:27.76-03:12:48 BC;29;21;56;;;;
56;100;0001-01-01 00:12:32.334-03:12:48 BC;29;21;42;;;;
56;101;0001-01-01 00:12:32.867-03:12:48 BC;29;21;48;;;;
56;102;0001-01-01 00:12:37.041-03:12:48 BC;1;;24;;;;
56;103;0001-01-01 00:13:25.325-03:12:48 BC;29;21;1;;;;
56;104;0001-01-01 00:13:27.342-03:12:48 BC;29;21;11;;;;
56;105;0001-01-01 00:13:33.831-03:12:48 BC;29;21;17;70;6;;
56;106;0001-01-01 00:13:34.502-03:12:48 BC;29;21;11;;;;
56;107;0001-01-01 00:13:39.761-03:12:48 BC;1;;24;;;;
56;108;0001-01-01 00:13:43.958-03:12:48 BC;29;21;4;;;;
56;109;0001-01-01 00:13:48.164-03:12:48 BC;29;21;16;;;;
56;110;0001-01-01 00:13:51.464-03:12:48 BC;29;21;17;40;7;;
56;111;0001-01-01 00:13:51.464-03:12:48 BC;29;21;16;;;;
56;112;0001-01-01 00:13:53.504-03:12:48 BC;29;21;36;69;;;
56;113;0001-01-01 00:13:53.504-03:12:48 BC;29;21;16;;;;
56;114;0001-01-01 00:13:55.258-03:12:48 BC;29;21;53;;;;
56;115;0001-01-01 00:13:59.794-03:12:48 BC;29;21;18;;;;
56;116;0001-01-01 00:14:00.811-03:12:48 BC;29;21;19;;;;
56;117;0001-01-01 00:14:00.811-03:12:48 BC;29;21;17;63;6;;
56;118;0001-01-01 00:14:01.598-03:12:48 BC;29;21;48;;;;
56;119;0001-01-01 00:14:04.582-03:12:48 BC;1;;24;;;;
56;120;0001-01-01 00:14:16.851-03:12:48 BC;29;21;1;;;;
56;121;0001-01-01 00:15:06.557-03:12:48 BC;29;21;11;;;;
56;122;0001-01-01 00:15:16.759-03:12:48 BC;29;21;4;;;;
56;123;0001-01-01 00:15:18.205-03:12:48 BC;29;21;56;;;;
56;124;0001-01-01 00:15:18.205-03:12:48 BC;29;21;17;140;6;;
56;125;0001-01-01 00:15:19.078-03:12:48 BC;29;21;45;;;;
56;126;0001-01-01 00:15:22.02-03:12:48 BC;1;;24;;;;
56;127;0001-01-01 00:15:32.75-03:12:48 BC;29;21;4;;;;
56;128;0001-01-01 00:15:38.876-03:12:48 BC;29;21;11;;;;
56;129;0001-01-01 00:15:41.599-03:12:48 BC;29;21;11;;;;
56;130;0001-01-01 00:15:45.348-03:12:48 BC;29;21;56;;;;
56;131;0001-01-01 00:15:52.158-03:12:48 BC;29;21;17;70;6;;
56;132;0001-01-01 00:15:53.145-03:12:48 BC;29;21;49;;;;
56;133;0001-01-01 00:15:55.349-03:12:48 BC;1;;24;;;;
56;134;0001-01-01 00:16:43-03:12:48 BC;29;21;4;;;;
56;135;0001-01-01 00:16:46.721-03:12:48 BC;29;21;7;;;;
56;136;0001-01-01 00:16:56.494-03:12:48 BC;29;21;17;63;6;;
56;137;0001-01-01 00:16:57.549-03:12:48 BC;29;21;46;;;;
56;138;0001-01-01 00:17:04.557-03:12:48 BC;1;;24;;;;
56;139;0001-01-01 00:17:18.596-03:12:48 BC;29;21;1;;;;
56;140;0001-01-01 00:17:19.891-03:12:48 BC;29;21;56;;;;
56;141;0001-01-01 00:17:28.812-03:12:48 BC;29;21;17;63;2;;
56;142;0001-01-01 00:17:30.807-03:12:48 BC;29;21;46;;;;
56;143;0001-01-01 00:17:34.866-03:12:48 BC;1;;24;;;;
56;144;0001-01-01 00:17:34.866-03:12:48 BC;29;21;4;;;;
56;145;0001-01-01 00:17:39.407-03:12:48 BC;29;21;56;;;;
56;146;0001-01-01 00:18:24.175-03:12:48 BC;29;21;17;134;6;;
56;147;0001-01-01 00:18:26.23-03:12:48 BC;29;21;48;;;;
56;148;0001-01-01 00:18:29.097-03:12:48 BC;1;;24;;;;
56;149;0001-01-01 00:18:35.709-03:12:48 BC;29;21;4;;;;
56;150;0001-01-01 00:18:37.773-03:12:48 BC;1;;38;;;;
57;1;0001-01-01 00:00:04.291-03:12:48 BC;29;4;33;;;;
57;2;0001-01-01 00:00:05.567-03:12:48 BC;29;4;11;;;;
57;3;0001-01-01 00:00:07.005-03:12:48 BC;29;4;17;69;4;;
57;4;0001-01-01 00:00:07.005-03:12:48 BC;29;4;56;;;;
57;5;0001-01-01 00:00:11.757-03:12:48 BC;1;;24;;;;
57;6;0001-01-01 00:00:16.946-03:12:48 BC;29;4;1;;;;
57;7;0001-01-01 00:00:22.307-03:12:48 BC;29;4;11;;;;
57;8;0001-01-01 00:00:24.265-03:12:48 BC;29;4;14;;;;
57;9;0001-01-01 00:00:26.28-03:12:48 BC;29;4;11;;;;
57;10;0001-01-01 00:00:27.764-03:12:48 BC;29;4;4;;;;
57;11;0001-01-01 00:00:28.402-03:12:48 BC;29;4;17;69;4;;
57;12;0001-01-01 00:00:28.959-03:12:48 BC;29;4;14;;;;
57;13;0001-01-01 00:00:35.385-03:12:48 BC;29;4;54;;;;
57;14;0001-01-01 00:00:40.621-03:12:48 BC;1;;24;;;;
57;15;0001-01-01 00:00:50.727-03:12:48 BC;29;4;1;;;;
57;16;0001-01-01 00:00:54.922-03:12:48 BC;29;4;11;;;;
57;17;0001-01-01 00:00:56.92-03:12:48 BC;29;4;1;;;;
57;18;0001-01-01 00:00:58.533-03:12:48 BC;29;4;16;;;;
57;19;0001-01-01 00:01:46.039-03:12:48 BC;29;4;17;146;6;;
57;20;0001-01-01 00:01:47.521-03:12:48 BC;29;4;16;;;;
57;21;0001-01-01 00:01:53.421-03:12:48 BC;29;4;17;40;4;;
57;22;0001-01-01 00:01:53.421-03:12:48 BC;29;4;16;;;;
57;23;0001-01-01 00:01:55.787-03:12:48 BC;29;4;17;75;4;;
57;24;0001-01-01 00:01:56.012-03:12:48 BC;1;;24;;;;
57;25;0001-01-01 00:02:09.19-03:12:48 BC;29;4;33;;;;
57;26;0001-01-01 00:02:11.362-03:12:48 BC;29;4;1;;;;
57;27;0001-01-01 00:02:19.591-03:12:48 BC;29;4;16;;;;
57;28;0001-01-01 00:02:21.507-03:12:48 BC;29;4;17;134;6;;
57;29;0001-01-01 00:02:22.496-03:12:48 BC;29;4;48;;;;
57;30;0001-01-01 00:02:24.512-03:12:48 BC;1;;24;;;;
57;31;0001-01-01 00:02:30.097-03:12:48 BC;29;4;1;;;;
57;32;0001-01-01 00:02:32.417-03:12:48 BC;29;4;56;;;;
57;33;0001-01-01 00:02:35.531-03:12:48 BC;29;4;17;134;6;;
57;34;0001-01-01 00:02:36.187-03:12:48 BC;29;4;49;;;;
57;35;0001-01-01 00:02:37.891-03:12:48 BC;1;;24;;;;
57;36;0001-01-01 00:03:25.1-03:12:48 BC;29;4;56;;;;
57;37;0001-01-01 00:03:27.5-03:12:48 BC;29;4;17;69;4;;
57;38;0001-01-01 00:03:28.01-03:12:48 BC;29;4;46;;;;
57;39;0001-01-01 00:03:42.718-03:12:48 BC;1;;24;;;;
57;40;0001-01-01 00:03:45.328-03:12:48 BC;29;4;1;;;;
57;41;0001-01-01 00:03:46.553-03:12:48 BC;29;4;9;;;;
57;42;0001-01-01 00:03:48.727-03:12:48 BC;29;4;43;;;;
57;43;0001-01-01 00:03:49.277-03:12:48 BC;29;4;46;;;;
57;44;0001-01-01 00:03:53.764-03:12:48 BC;1;;24;;;;
57;45;0001-01-01 00:03:58.418-03:12:48 BC;29;4;1;;;;
57;46;0001-01-01 00:04:06.671-03:12:48 BC;29;4;35;;;;
57;47;0001-01-01 00:04:10.825-03:12:48 BC;29;4;9;;;;
57;48;0001-01-01 00:04:12.665-03:12:48 BC;29;4;55;;;;
57;49;0001-01-01 00:04:12.989-03:12:48 BC;29;4;17;63;7;1;
58;1;0001-01-01 00:00:26.404-03:12:48 BC;29;32;33;;;;
58;2;0001-01-01 00:00:28.149-03:12:48 BC;29;32;1;;;;
58;3;0001-01-01 00:00:35.408-03:12:48 BC;29;32;9;;;;
58;4;0001-01-01 00:00:35.408-03:12:48 BC;29;32;17;69;4;;
58;5;0001-01-01 00:00:36.203-03:12:48 BC;29;32;4;;;;
58;6;0001-01-01 00:00:39.407-03:12:48 BC;29;32;1;;;;
58;7;0001-01-01 00:00:46.354-03:12:48 BC;29;32;4;;;;
58;8;0001-01-01 00:01:41.416-03:12:48 BC;1;;31;;;;
58;9;0001-01-01 00:01:46.064-03:12:48 BC;29;32;1;;;;
58;10;0001-01-01 00:01:48.277-03:12:48 BC;29;32;11;;;;
58;11;0001-01-01 00:01:49.249-03:12:48 BC;29;32;1;;;;
58;12;0001-01-01 00:01:52.895-03:12:48 BC;29;32;56;;;;
58;13;0001-01-01 00:01:58.032-03:12:48 BC;29;32;17;134;6;;
58;14;0001-01-01 00:01:58.573-03:12:48 BC;29;32;44;;;;
58;15;0001-01-01 00:02:03.308-03:12:48 BC;1;;24;;;;
58;16;0001-01-01 00:02:12.297-03:12:48 BC;29;32;4;;;;
58;17;0001-01-01 00:02:13.339-03:12:48 BC;29;32;14;;;;
58;18;0001-01-01 00:02:16.013-03:12:48 BC;29;32;56;;;;
58;19;0001-01-01 00:02:16.013-03:12:48 BC;29;32;17;69;4;;
58;20;0001-01-01 00:02:16.443-03:12:48 BC;29;32;11;;;;
58;21;0001-01-01 00:02:19.855-03:12:48 BC;29;32;56;;;;
58;22;0001-01-01 00:02:20.808-03:12:48 BC;29;32;17;40;7;;
58;23;0001-01-01 00:02:20.808-03:12:48 BC;29;32;17;40;7;;
58;24;0001-01-01 00:02:20.808-03:12:48 BC;29;32;56;;;;
58;25;0001-01-01 00:02:21.671-03:12:48 BC;29;32;17;70;6;;
58;26;0001-01-01 00:02:21.671-03:12:48 BC;29;32;47;;;;
58;27;0001-01-01 00:02:24.307-03:12:48 BC;29;32;46;;;;
58;28;0001-01-01 00:02:28.47-03:12:48 BC;1;;24;;;;
58;29;0001-01-01 00:02:37.721-03:12:48 BC;29;32;33;;;;
58;30;0001-01-01 00:02:39.378-03:12:48 BC;29;32;1;;;;
58;31;0001-01-01 00:03:20.527-03:12:48 BC;29;32;9;;;;
58;32;0001-01-01 00:03:21.291-03:12:48 BC;29;32;1;;;;
58;33;0001-01-01 00:03:23.088-03:12:48 BC;29;32;4;;;;
58;34;0001-01-01 00:03:40.758-03:12:48 BC;29;32;56;;;;
58;35;0001-01-01 00:03:44.752-03:12:48 BC;29;32;18;;;;
58;36;0001-01-01 00:03:45.482-03:12:48 BC;29;32;46;;;;
58;37;0001-01-01 00:03:49.87-03:12:48 BC;1;;24;;;;
58;38;0001-01-01 00:03:59.859-03:12:48 BC;29;32;33;;;;
58;39;0001-01-01 00:04:00.551-03:12:48 BC;29;32;1;;;;
58;40;0001-01-01 00:04:10.132-03:12:48 BC;29;32;4;;;;
58;41;0001-01-01 00:04:15.513-03:12:48 BC;29;32;9;;;;
58;42;0001-01-01 00:04:18.624-03:12:48 BC;29;32;12;;;;
58;43;0001-01-01 00:05:00.451-03:12:48 BC;1;;24;;;;
58;44;0001-01-01 00:05:10.634-03:12:48 BC;29;32;33;;;;
58;45;0001-01-01 00:05:12.787-03:12:48 BC;29;32;1;;;;
58;46;0001-01-01 00:05:16.919-03:12:48 BC;29;32;4;;;;
58;47;0001-01-01 00:05:22.39-03:12:48 BC;29;32;11;;;;
58;48;0001-01-01 00:05:22.834-03:12:48 BC;29;32;4;;;;
58;49;0001-01-01 00:05:35.903-03:12:48 BC;29;32;56;;;;
58;50;0001-01-01 00:05:39.072-03:12:48 BC;29;32;18;;;;
58;51;0001-01-01 00:05:39.072-03:12:48 BC;29;32;48;;;;
58;52;0001-01-01 00:05:42.214-03:12:48 BC;29;32;45;;;;
58;53;0001-01-01 00:05:46.082-03:12:48 BC;1;;24;;;;
58;54;0001-01-01 00:05:58.969-03:12:48 BC;29;32;4;;;;
58;55;0001-01-01 00:06:49.407-03:12:48 BC;29;32;56;;;;
58;56;0001-01-01 00:06:53.212-03:12:48 BC;1;;24;;;;
58;57;0001-01-01 00:07:03.251-03:12:48 BC;29;32;33;;;;
58;58;0001-01-01 00:07:06.183-03:12:48 BC;29;32;1;;;;
58;59;0001-01-01 00:07:08.901-03:12:48 BC;29;32;56;;;;
58;60;0001-01-01 00:07:16.435-03:12:48 BC;29;32;18;;;;
58;61;0001-01-01 00:07:17.274-03:12:48 BC;29;32;46;;;;
58;62;0001-01-01 00:07:28.337-03:12:48 BC;1;;24;;;;
58;63;0001-01-01 00:08:22.251-03:12:48 BC;29;32;33;;;;
58;64;0001-01-01 00:08:31.868-03:12:48 BC;29;32;14;;;;
58;65;0001-01-01 00:08:34.087-03:12:48 BC;29;32;56;;;;
58;66;0001-01-01 00:08:36.943-03:12:48 BC;29;32;17;52;6;;
58;67;0001-01-01 00:08:37.639-03:12:48 BC;29;32;53;;;;
58;68;0001-01-01 00:08:39.267-03:12:48 BC;29;32;17;96;6;2;
58;69;0001-01-01 00:08:41.646-03:12:48 BC;29;32;46;;;;
58;70;0001-01-01 00:08:55.107-03:12:48 BC;1;;24;;;;
58;71;0001-01-01 00:09:13.392-03:12:48 BC;29;32;56;;;;
58;72;0001-01-01 00:10:03.643-03:12:48 BC;29;32;17;40;7;;
58;73;0001-01-01 00:10:03.643-03:12:48 BC;29;32;16;;;;
58;74;0001-01-01 00:10:10.011-03:12:48 BC;29;32;43;;;;
58;75;0001-01-01 00:10:10.566-03:12:48 BC;29;32;46;;;;
58;76;0001-01-01 00:10:24.546-03:12:48 BC;1;;24;;;;
58;77;0001-01-01 00:10:59.531-03:12:48 BC;29;32;1;;;;
58;78;0001-01-01 00:11:44.539-03:12:48 BC;29;32;56;;;;
58;79;0001-01-01 00:11:48.976-03:12:48 BC;29;32;17;40;7;;
58;80;0001-01-01 00:11:48.976-03:12:48 BC;29;32;56;;;;
58;81;0001-01-01 00:11:55.46-03:12:48 BC;29;32;17;134;7;;
58;82;0001-01-01 00:11:55.46-03:12:48 BC;29;32;48;;;;
58;83;0001-01-01 00:11:58.283-03:12:48 BC;29;32;44;;;;
58;84;0001-01-01 00:12:02.226-03:12:48 BC;1;;24;;;;
58;85;0001-01-01 00:12:16.3-03:12:48 BC;29;32;1;;;;
58;86;0001-01-01 00:12:19.13-03:12:48 BC;29;32;16;;;;
58;87;0001-01-01 00:12:24.089-03:12:48 BC;29;32;4;;;;
58;88;0001-01-01 00:12:29.768-03:12:48 BC;32;29;56;;;;
58;89;0001-01-01 00:12:32.525-03:12:48 BC;32;29;17;134;7;;
58;90;0001-01-01 00:12:32.525-03:12:48 BC;32;29;44;;;;
58;91;0001-01-01 00:12:37.44-03:12:48 BC;1;;31;;;;
59;1;0001-01-01 00:00:02.162-03:12:48 BC;30;55;2;;;;
59;2;0001-01-01 00:00:03.979-03:12:48 BC;30;55;4;;;;
59;3;0001-01-01 00:00:18.582-03:12:48 BC;30;55;9;;;;
59;4;0001-01-01 00:00:20.401-03:12:48 BC;30;55;4;;;;
59;5;0001-01-01 00:00:24.285-03:12:48 BC;30;55;5;;;;
59;6;0001-01-01 00:00:32.927-03:12:48 BC;30;55;42;;;;
59;7;0001-01-01 00:00:32.927-03:12:48 BC;30;55;5;;;;
59;8;0001-01-01 00:00:34.983-03:12:48 BC;1;;24;;;;
59;9;0001-01-01 00:00:39.174-03:12:48 BC;30;55;2;;;;
59;10;0001-01-01 00:00:47.726-03:12:48 BC;30;55;4;;;;
59;11;0001-01-01 00:00:52.392-03:12:48 BC;30;55;5;;;;
59;12;0001-01-01 00:00:55.3-03:12:48 BC;30;55;17;96;4;;
59;13;0001-01-01 00:00:57.267-03:12:48 BC;1;;24;;;;
59;14;0001-01-01 00:01:46.844-03:12:48 BC;30;55;2;;;;
59;15;0001-01-01 00:01:53.259-03:12:48 BC;30;55;2;;;;
59;16;0001-01-01 00:01:56.02-03:12:48 BC;30;55;5;;;;
59;17;0001-01-01 00:02:07.942-03:12:48 BC;30;55;17;96;4;2;
59;18;0001-01-01 00:02:08.962-03:12:48 BC;30;55;46;;;;
59;19;0001-01-01 00:02:12.2-03:12:48 BC;1;;24;;;;
59;20;0001-01-01 00:02:16.579-03:12:48 BC;30;55;2;;;;
59;21;0001-01-01 00:02:19.052-03:12:48 BC;30;55;4;;;;
59;22;0001-01-01 00:02:21.337-03:12:48 BC;30;55;9;;;;
59;23;0001-01-01 00:02:23.773-03:12:48 BC;30;55;4;;;;
59;24;0001-01-01 00:02:29.294-03:12:48 BC;30;55;9;;;;
59;25;0001-01-01 00:02:35.328-03:12:48 BC;30;55;5;;;;
59;26;0001-01-01 00:02:35.859-03:12:48 BC;30;55;42;;;;
59;27;0001-01-01 00:02:36.444-03:12:48 BC;30;55;45;;;;
59;28;0001-01-01 00:02:39.723-03:12:48 BC;1;;24;;;;
59;29;0001-01-01 00:03:25.989-03:12:48 BC;30;55;4;;;;
59;30;0001-01-01 00:03:30.637-03:12:48 BC;30;55;5;;;;
59;31;0001-01-01 00:03:34.013-03:12:48 BC;30;55;45;;;;
59;32;0001-01-01 00:03:47.977-03:12:48 BC;1;;24;;;;
59;33;0001-01-01 00:03:57.507-03:12:48 BC;30;55;2;;;;
59;34;0001-01-01 00:04:01.991-03:12:48 BC;30;55;4;;;;
59;35;0001-01-01 00:04:03.92-03:12:48 BC;30;55;4;;;;
59;36;0001-01-01 00:04:06.992-03:12:48 BC;30;55;9;;;;
59;37;0001-01-01 00:04:16.058-03:12:48 BC;30;55;17;15;4;3;
59;38;0001-01-01 00:04:18.146-03:12:48 BC;1;;24;;;;
59;39;0001-01-01 00:05:05.34-03:12:48 BC;30;55;2;;;;
59;40;0001-01-01 00:05:09.818-03:12:48 BC;30;55;4;;;;
59;41;0001-01-01 00:05:11.228-03:12:48 BC;30;55;15;;;;
59;42;0001-01-01 00:05:12.305-03:12:48 BC;30;55;51;;;;
59;43;0001-01-01 00:05:15.296-03:12:48 BC;30;55;17;96;4;;
59;44;0001-01-01 00:05:16.513-03:12:48 BC;1;;24;;;;
59;45;0001-01-01 00:05:26.966-03:12:48 BC;30;55;2;;;;
59;46;0001-01-01 00:05:30.909-03:12:48 BC;30;55;9;;;;
59;47;0001-01-01 00:05:41.752-03:12:48 BC;1;;24;;;;
59;48;0001-01-01 00:05:46.793-03:12:48 BC;30;55;2;;;;
59;49;0001-01-01 00:05:49.521-03:12:48 BC;30;55;55;;;;
59;50;0001-01-01 00:05:52.388-03:12:48 BC;30;55;17;96;4;;
59;51;0001-01-01 00:05:54.324-03:12:48 BC;30;55;46;;;;
59;52;0001-01-01 00:06:47.85-03:12:48 BC;1;;24;;;;
59;53;0001-01-01 00:06:56.821-03:12:48 BC;30;55;2;;;;
59;54;0001-01-01 00:07:00.847-03:12:48 BC;30;55;4;;;;
59;55;0001-01-01 00:07:05.163-03:12:48 BC;30;55;55;;;;
59;56;0001-01-01 00:07:10.843-03:12:48 BC;1;;24;;;;
59;57;0001-01-01 00:07:15.836-03:12:48 BC;30;55;2;;;;
59;58;0001-01-01 00:07:18.19-03:12:48 BC;30;55;4;;;;
59;59;0001-01-01 00:07:19.398-03:12:48 BC;30;55;5;;;;
59;60;0001-01-01 00:07:24.075-03:12:48 BC;1;;24;;;;
59;61;0001-01-01 00:07:30.324-03:12:48 BC;30;55;2;;;;
59;62;0001-01-01 00:07:33.279-03:12:48 BC;30;55;4;;;;
59;63;0001-01-01 00:07:35.317-03:12:48 BC;30;55;7;;;;
59;64;0001-01-01 00:07:35.966-03:12:48 BC;30;55;17;77;4;;
59;65;0001-01-01 00:07:38.549-03:12:48 BC;30;55;44;;;;
59;66;0001-01-01 00:08:21.898-03:12:48 BC;1;;24;;;;
59;67;0001-01-01 00:08:27.887-03:12:48 BC;55;30;2;;;;
59;68;0001-01-01 00:08:30.234-03:12:48 BC;55;30;51;;;;
59;69;0001-01-01 00:08:34.142-03:12:48 BC;55;30;17;15;9;2;
59;70;0001-01-01 00:08:36.257-03:12:48 BC;1;;24;;;;
60;1;0001-01-01 00:00:13.812-03:12:48 BC;34;23;33;;;;
60;2;0001-01-01 00:00:17.761-03:12:48 BC;34;23;35;;;;
60;3;0001-01-01 00:00:19.151-03:12:48 BC;34;23;16;;;;
60;4;0001-01-01 00:00:20.838-03:12:48 BC;34;23;17;77;4;;
60;5;0001-01-01 00:00:21.682-03:12:48 BC;34;23;46;;;;
60;6;0001-01-01 00:00:27.639-03:12:48 BC;1;;24;;;;
60;7;0001-01-01 00:00:32.569-03:12:48 BC;34;23;1;;;;
60;8;0001-01-01 00:00:37.366-03:12:48 BC;34;23;4;;;;
60;9;0001-01-01 00:00:40.255-03:12:48 BC;34;23;9;;;;
60;10;0001-01-01 00:00:40.255-03:12:48 BC;34;23;17;70;7;;
60;11;0001-01-01 00:00:41.446-03:12:48 BC;34;23;55;;;;
60;12;0001-01-01 00:00:45.517-03:12:48 BC;34;23;15;;;;
60;13;0001-01-01 00:00:48.272-03:12:48 BC;1;;41;;;;
60;14;0001-01-01 00:00:56.509-03:12:48 BC;34;23;33;;;;
60;15;0001-01-01 00:01:40.217-03:12:48 BC;34;23;1;;;;
60;16;0001-01-01 00:01:40.957-03:12:48 BC;34;23;4;;;;
60;17;0001-01-01 00:01:45.021-03:12:48 BC;34;23;11;;;;
60;18;0001-01-01 00:01:48.648-03:12:48 BC;34;23;14;;;;
60;19;0001-01-01 00:01:53.881-03:12:48 BC;34;23;17;22;6;;
60;20;0001-01-01 00:01:54.134-03:12:48 BC;34;23;45;;;;
60;21;0001-01-01 00:01:57.003-03:12:48 BC;1;;24;;;;
60;22;0001-01-01 00:02:05.811-03:12:48 BC;34;23;2;;;;
60;23;0001-01-01 00:02:14.416-03:12:48 BC;34;23;9;;;;
60;24;0001-01-01 00:02:18.559-03:12:48 BC;34;23;3;;;;
60;25;0001-01-01 00:02:21.369-03:12:48 BC;1;;24;;;;
60;26;0001-01-01 00:02:31.958-03:12:48 BC;34;23;33;;;;
60;27;0001-01-01 00:02:35.312-03:12:48 BC;34;23;2;;;;
60;28;0001-01-01 00:03:20.89-03:12:48 BC;34;23;36;40;;;
60;29;0001-01-01 00:03:21.41-03:12:48 BC;34;23;16;;;;
60;30;0001-01-01 00:03:40.033-03:12:48 BC;34;23;15;;;;
60;31;0001-01-01 00:03:43.958-03:12:48 BC;1;;31;;;;
60;32;0001-01-01 00:03:53.525-03:12:48 BC;34;23;2;;;;
60;33;0001-01-01 00:04:04.778-03:12:48 BC;34;23;9;;;;
60;34;0001-01-01 00:04:05.705-03:12:48 BC;34;23;53;;;;
60;35;0001-01-01 00:04:06.678-03:12:48 BC;34;23;14;;;;
60;36;0001-01-01 00:04:08.111-03:12:48 BC;34;23;4;;;;
60;37;0001-01-01 00:04:16.126-03:12:48 BC;1;;24;;;;
60;38;0001-01-01 00:05:05.527-03:12:48 BC;34;23;2;;;;
60;39;0001-01-01 00:05:12.828-03:12:48 BC;34;23;9;;;;
60;40;0001-01-01 00:05:14.196-03:12:48 BC;34;23;4;;;;
60;41;0001-01-01 00:05:27.541-03:12:48 BC;34;23;56;;;;
60;42;0001-01-01 00:05:31.565-03:12:48 BC;34;23;20;;;;
60;43;0001-01-01 00:05:32.757-03:12:48 BC;1;;24;;;;
60;44;0001-01-01 00:05:44.751-03:12:48 BC;34;23;2;;;;
60;45;0001-01-01 00:05:53.026-03:12:48 BC;34;23;9;;;;
60;46;0001-01-01 00:05:58.106-03:12:48 BC;34;23;49;;;;
60;47;0001-01-01 00:06:41.399-03:12:48 BC;1;;24;;;;
60;48;0001-01-01 00:06:45.629-03:12:48 BC;34;23;2;;;;
60;49;0001-01-01 00:06:57.358-03:12:48 BC;34;23;16;;;;
60;50;0001-01-01 00:06:58.71-03:12:48 BC;34;23;4;;;;
60;51;0001-01-01 00:07:00.272-03:12:48 BC;34;23;17;7;7;;
60;52;0001-01-01 00:07:00.728-03:12:48 BC;34;23;43;;;;
60;53;0001-01-01 00:07:02.96-03:12:48 BC;34;23;46;;;;
60;54;0001-01-01 00:07:06.756-03:12:48 BC;1;;24;;;;
60;55;0001-01-01 00:07:13.305-03:12:48 BC;34;23;2;;;;
60;56;0001-01-01 00:07:21.139-03:12:48 BC;34;23;55;;;;
60;57;0001-01-01 00:07:25.271-03:12:48 BC;34;23;42;;;;
60;58;0001-01-01 00:07:25.751-03:12:48 BC;34;23;46;;;;
60;59;0001-01-01 00:07:30.662-03:12:48 BC;1;;24;;;;
60;60;0001-01-01 00:07:36.447-03:12:48 BC;34;23;1;;;;
60;61;0001-01-01 00:08:23.164-03:12:48 BC;34;23;16;;;;
60;62;0001-01-01 00:08:32.17-03:12:48 BC;34;23;42;;;;
60;63;0001-01-01 00:08:32.17-03:12:48 BC;34;23;48;;;;
60;64;0001-01-01 00:08:37.533-03:12:48 BC;1;;24;;;;
60;65;0001-01-01 00:08:41.925-03:12:48 BC;34;23;2;;;;
60;66;0001-01-01 00:08:51.876-03:12:48 BC;34;23;9;;;;
60;67;0001-01-01 00:08:53.132-03:12:48 BC;34;23;17;22;6;;
60;68;0001-01-01 00:08:54.598-03:12:48 BC;34;23;49;;;;
60;69;0001-01-01 00:08:58.225-03:12:48 BC;1;;24;;;;
60;70;0001-01-01 00:09:01.312-03:12:48 BC;34;23;2;;;;
60;71;0001-01-01 00:09:05.262-03:12:48 BC;34;23;9;;;;
60;72;0001-01-01 00:09:06.033-03:12:48 BC;34;23;42;;;;
60;73;0001-01-01 00:09:06.033-03:12:48 BC;34;23;48;;;;
60;74;0001-01-01 00:09:09.351-03:12:48 BC;1;;24;;;;
60;75;0001-01-01 00:09:18.933-03:12:48 BC;34;23;2;;;;
60;76;0001-01-01 00:10:05.253-03:12:48 BC;34;23;9;;;;
60;77;0001-01-01 00:10:09.269-03:12:48 BC;34;23;56;;;;
60;78;0001-01-01 00:10:10.172-03:12:48 BC;34;23;42;;;;
60;79;0001-01-01 00:10:11.51-03:12:48 BC;34;23;17;106;9;;
60;80;0001-01-01 00:10:15.129-03:12:48 BC;1;;24;;;;
60;81;0001-01-01 00:10:54.069-03:12:48 BC;34;23;2;;;;
60;82;0001-01-01 00:11:40.768-03:12:48 BC;34;23;56;;;;
60;83;0001-01-01 00:11:43.395-03:12:48 BC;34;23;15;;;;
60;84;0001-01-01 00:11:46.105-03:12:48 BC;1;;31;;;;
60;85;0001-01-01 00:11:56.628-03:12:48 BC;34;23;2;;;;
60;86;0001-01-01 00:11:58.633-03:12:48 BC;34;23;16;;;;
60;87;0001-01-01 00:12:00.923-03:12:48 BC;34;23;20;;;;
60;88;0001-01-01 00:12:03.229-03:12:48 BC;1;;24;;;;
60;89;0001-01-01 00:12:07.526-03:12:48 BC;34;23;4;;;;
